id,name,version,layout,released_at,cost,inkwell,ink,text,move_cost,strength,willpower,lore,rarity,collector_number,lang,flavor_text,tcgplayer_id
crd_b2f167a1614348f194ac43b390bd7fe1,Mosquito Bite,,normal,2024-11-15,1,True,Emerald,Put 1 damage counter on chosen character.,,,,,Uncommon,96,en,"""Don't move. A mosquito has chosen me as her perch. She's so... beautiful.""",592021.0
crd_7b4400dc0c6b407083fd848dd281e6d8,You Came Back,,normal,2024-11-15,3,False,Emerald,Ready chosen character.,,,,,Rare,97,en,"""Nobody gets left behind.""
—Stitch",591997.0
crd_1ed3d03ca8724920aa9dccede9e08900,MegaBot,,normal,2024-11-15,2,False,Emerald,"HAPPY FACE This item enters play exerted.
DESTROY! {E}, Banish this item - Choose one:
* Banish chosen item.
* Banish chosen damaged character.",,,,,Uncommon,98,en,,588322.0
crd_6d0654972afb4eb581136a391d3f967b,Galactic Communicator,,normal,2024-11-15,2,False,Emerald,"RESOURCE ALLOCATION 1 {I}, Banish this item - Return chosen character with 2 {S} or less to their player's hand.",,,,,Common,99,en,The best way to keep in touch with those you're looking for.,588088.0
crd_9d508f285a934e1fbdd5182fc46734b9,Transport Pod,,normal,2024-11-15,1,True,Emerald,"GIVE 'EM A SHOW At the start of your turn, you may move a character of yours to a location for free.",,,,,Uncommon,100,en,"""We've reinvented the very concept of transportation.""
—Alistair Krei",593046.0
crd_766de0c1ae8b4e5da1ecd7740eb5feb8,Perilous Maze,Watery Labyrinth,landscape,2024-11-15,3,True,Emerald,"LOST IN THE WAVES Whenever a character is challenged while here, each opponent chooses and discards a card.",1.0,,8.0,1.0,Common,101,en,,592027.0
crd_2f052175c77d4035b1e261bf1675aee8,Owl Island,Secluded Entrance,landscape,2024-11-15,3,False,Emerald,"TEAMWORK For each character you have here, you pay 1 {I} less for the first action you play each turn.
LOTS TO LEARN Whenever you play a second action in a turn, gain 3 lore.",1.0,,6.0,0.0,Rare,102,en,,593034.0
crd_2baa971c1cbf4f349f4d343cd97010d5,Mickey Mouse,Pirate Captain,normal,2024-11-15,5,True,Ruby,"Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Mickey Mouse.)
MARINER’S MIGHT Whenever this character quests, chosen Pirate character gets +2 {S} and gains ""This character takes no damage from challenges"" this turn.",,4.0,4.0,2.0,Super_rare,103,en,,593027.0
crd_c71e324054e14edfa3df845b31689f31,Kakamora,Boarding Party,normal,2024-11-15,4,False,Ruby,Rush (This character can challenge the turn they're played.),,5.0,2.0,1.0,Uncommon,104,en,"Moana: ""Do you think they saw us?""
Maui: ""They saw us.""",578187.0
crd_46799cbfa9fd48629572bf3851c598af,Kakamora,Pirate Pitcher,normal,2024-11-15,2,True,Ruby,"DIZZYING SPEED When you play this character, chosen Pirate character gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.)",,1.0,3.0,1.0,Common,105,en,,588362.0
crd_e093d909d79f4dd5baaccae93139c95b,Jasmine,Rebellious Princess,normal,2024-11-15,3,True,Ruby,"YOU'LL NEVER MISS IT Whenever this character quests, each opponent loses 1 lore.",,2.0,3.0,2.0,Uncommon,106,en,Even the smallest mouse can make the biggest difference.,588101.0
crd_8ca524116c8e486f99597ca9a67b803b,Raya,Kumandran Rider,normal,2024-11-15,4,True,Ruby,"COME ON, LET'S DO THIS Once during your turn, whenever a card is put into your inkwell, you may ready another chosen character of yours. They can't quest for the rest of this turn.",,3.0,3.0,2.0,Rare,107,en,,588340.0
crd_f0088a27ad794105a7a6858c5f32e3a8,Wendy Darling,Courageous Captain,normal,2024-11-15,2,False,Ruby,"Evasive (Only characters with Evasive can challenge this character.)
LOOK LIVELY, CREW! While you have another Pirate character in play, this character gets +1 {S} and +1 {L}.",,1.0,2.0,1.0,Rare,108,en,,582540.0
crd_6c12ae52fc6c4244b1f638ff2102bf59,John Silver,Ferocious Friend,normal,2024-11-15,4,False,Ruby,"YOU HAVE TO CHART YOUR OWN COURSE Whenever this character quests, you may deal 1 damage to one of your other characters. If you do, ready that character. They cannot quest this turn.",,2.0,4.0,2.0,Uncommon,109,en,,591121.0
crd_cfd767c1ed88437486b41bb5670ccc1c,Vanellope Von Schweetz,Gutsy Go-Getter,normal,2024-11-15,3,True,Ruby,"AS READY AS I'LL EVER BE At the start of your turn, if this character is at a location, draw a card and gain 1 lore.",,2.0,3.0,1.0,Uncommon,110,en,"""Almost got it!""",591981.0
crd_2f6b3b92c227489ab785e1d828ea5f44,Michael Darling,Playful Swordsman,normal,2024-11-15,1,True,Ruby,,,2.0,2.0,1.0,Common,111,en,"""Hoist the colors! Prepare to fight! Teddy bear at the ready!""",593025.0
crd_8f39dbce50c045b49ae76f290eedd29c,Aladdin,Fearless Navigator,normal,2024-11-15,2,True,Ruby,,,2.0,3.0,1.0,Common,112,en,"Finding your way through the Azurite Sea takes a stout heart, plenty of courage, and more than a little luck.",592998.0
crd_df8f4f463d6e4b7483db0bfccd609059,Markowski,Space Trooper,normal,2024-11-15,4,True,Ruby,Evasive (Only characters with Evasive can challenge this character.),,3.0,2.0,2.0,Common,113,en,"""Just what we needed—a new place to fight bugs.""",592019.0
crd_4b053bdcc56546798dfd962d892a3630,Abu,Bold Helmsman,normal,2024-11-15,5,False,Ruby,Rush (This character can challenge the turn they’re played.),,4.0,4.0,2.0,Common,114,en,"""Port, Abu! Port! To the left! ABU! The other way!""
—Aladdin",592025.0
crd_01d728f9a98643378187ab0151a89b06,Mickey Mouse,Courageous Sailor,normal,2024-11-15,3,True,Ruby,"SOLID GROUND While this character is at a location, he gets +2 {S}.",,2.0,4.0,1.0,Common,115,en,"""Golly, this looked a lot easier from the ship. But I know I can make it—the crew is counting on me!""",586979.0
crd_7873f8596eef4066bc23325ceeedcfd8,Adorabeezle Winterpop,Ice Rocket Racer,normal,2024-11-15,3,True,Ruby,"KEEP DRIVING While this character has damage, she gets +1 {L}.",,1.0,5.0,1.0,Common,116,en,"""It'll take more than that to knock me out of the race!""",583721.0
crd_772912bd2bb0469890adfcc1b3eedd61,Moana,Self-Taught Sailor,normal,2024-11-15,1,True,Ruby,LEARNING THE ROPES This character can't challenge unless you have a Captain character in play.,,3.0,2.0,1.0,Common,117,en,"""You wanna tell me I don't know what I'm doing? I know I don't!""",591990.0
crd_97ffca1bcf534de0ae272cbe065245f8,John Darling,Sophisticated Swordsman,normal,2024-11-15,2,True,Ruby,,,1.0,4.0,1.0,Uncommon,118,en,"""Get ready, Michael! Here they come!""",593017.0
crd_a5acdc20f6a54938be2874ab080a9053,Aladdin,Intrepid Commander,normal,2024-11-15,4,True,Ruby,"Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Aladdin.)
REMEMBER YOUR TRAINING When you play this character, your characters get +2 {S} this turn.",,1.0,4.0,2.0,Uncommon,119,en,,588075.0
crd_0e20ed4554c44df494fcf78ac9ce0239,Minnie Mouse,Pirate Lookout,normal,2024-11-15,3,False,Ruby,"LAND, HO! Once during your turn, whenever a card is put into your inkwell, you may return a location card from your discard to your hand.",,3.0,2.0,1.0,Super_rare,120,en,Minnie leaned forward. Could it be true? Was this the island at last?,593028.0
crd_ea56665b30604ff0977e95ad7442f5f5,Moana,Kakamora Leader,normal,2024-11-15,7,True,Ruby,"Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Moana.)
GATHERING FORCES When you play this character, you may move any number of your characters to the same location for free. Gain 1 lore for each character you moved.",,6.0,5.0,1.0,Rare,121,en,,588360.0
crd_a545a0ceb41d4f2583bdc22226df0e31,Pete,Freebooter,normal,2024-11-15,3,True,Ruby,,,5.0,2.0,1.0,Rare,122,en,Pete was always looking for trouble. Now he was finally getting paid for it.,593035.0
crd_bb6785f344ac4b43812ed03ffe3793af,Goofy,Flying Goof,normal,2024-11-15,6,False,Ruby,"Rush (This character can challenge the turn they're played.)
Evasive (Only characters with Evasive can challenge this character.)",,5.0,5.0,1.0,Rare,123,en,"""Hold on to yer hat!""",593008.0
crd_5123478aad6349f1a3f4500b31bc7d5e,Maui,Half-Shark,normal,2024-11-15,6,True,Ruby,"Evasive (Only characters with Evasive can challenge this character.)
CHEEEEOHOOOO! Whenever this character challenges another character, you may return an action card from your discard to your hand.
WAYFINDING Whenever you play an action, gain 1 lore.",,7.0,5.0,1.0,Legendary,124,en,,588357.0
crd_aace3808bd9f445195dceec7b4fe87e9,Hades,Strong Arm,normal,2024-11-15,5,False,Ruby,"WHAT ARE YOU GONNA DO? {E}, 3 {I}, Banish one of your characters – Banish chosen character.",,4.0,3.0,1.0,Legendary,125,en,"""Panic, use your head for once!""",588070.0
crd_edb66d70e4d743b9927bd431e8aaedf7,Tigger,In the Crow's Nest,normal,2024-11-15,3,True,Ruby,"Evasive (Only characters with Evasive can challenge this character.)
SWASH YOUR BUCKLES Whenever you play an action, this character gets +1 {S} and +1 {L} this turn.",,0.0,4.0,1.0,Rare,126,en,,578188.0
crd_eea9acebbeb6449a8cc03786f5bca24d,Scar,Heartless Hunter,normal,2024-11-15,5,False,Ruby,"BARED TEETH When you play this character, deal 2 damage to chosen character of yours to deal 2 damage to chosen character.",,4.0,2.0,3.0,Super_rare,127,en,"""It's for the greater good. I'm sure you understand.""
—Scar",591122.0
crd_abdee4f2746b40b48c29ea5f3da815b2,Thievery,,normal,2024-11-15,1,True,Ruby,Chosen opponent loses 1 lore. Gain 1 lore.,,,,,Common,128,en,"Apples, gems, magic lamp ... Abu's not picky as long as there's something worth stealing.",588086.0
crd_025d33fc4b0c45caabfa10a108e46acd,Lead the Way,,normal,2024-11-15,2,True,Ruby,Your characters get +2 {S} this turn.,,,,,Common,129,en,"""We have what it takes to find our way through this maze, together! Hold on—we're going in!""",593020.0
crd_d388e59bbe7d4da98d3779993a350b4c,The Islands I Pulled from the Sea,,normal,2024-11-15,3,False,Ruby,"(A character with cost 3 or more can {E} to sing this song for free.)
Search your deck for a location card, reveal that card to all players, and put it into your hand. Then, shuffle your deck.",,,,,Uncommon,130,en,So what can I say except... you're welcome,591984.0
crd_d65c18ee25cd417bbb2c14e01f2a69a5,Energy Blast,,normal,2024-11-15,7,False,Ruby,Banish chosen character. Draw a card.,,,,,Rare,131,en,"""Did you really think I would fight fair?""
—Jafar",591982.0
crd_3f429b4816d0421cb951261fa3552a95,Longboat,,normal,2024-11-15,2,False,Ruby,TAKE IT FOR A SPIN 2 {I} – Chosen character of yours gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.),,,,,Uncommon,132,en,,592009.0
crd_2543ac0748a945e3a4a68ef2f90e2feb,Gold Coin,,normal,2024-11-15,1,True,Ruby,"GLITTERING ACCESS {E}, 1 {I}, Banish this item – Ready chosen character of yours. They can't quest for the rest of this turn.",,,,,Common,133,en,"""Sweet mother of monkey milk! A gold coin!""
—Vanellope von Schweetz",591124.0
crd_b9c345526a994ae88d5832aac9f083b9,Card Soldier's Spear,,normal,2024-11-15,1,True,Ruby,A SUITABLE WEAPON Your damaged characters get +1 {S}.,,,,,Uncommon,134,en,,588342.0
crd_5b57ee130c204b778df487c9826834c1,Flotilla,Coconut Armada,landscape,2024-11-15,2,False,Ruby,"TINY THIEVES At the start of your turn, if you have a character here, all opponents lose 1 lore and you gain lore equal to the lore lost this way.",2.0,,6.0,0.0,Rare,135,en,,588367.0
crd_5c09e6638f7f4eccaa8ae9cf545702cc,Skull Rock,Isolated Fortress,landscape,2024-11-15,2,True,Ruby,"FAMILIAR GROUND Characters get +1 {S} while here.
SAFE HAVEN At the start of your turn, if you have a Pirate character here, gain 1 lore.",1.0,,6.0,0.0,Common,136,en,,591987.0
crd_7dd1be4d36094e6a9429298fb6a2d7df,B.E.N.,Eccentric Robot,normal,2024-11-15,4,True,Sapphire,"Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",,4.0,3.0,2.0,Common,137,en,,592999.0
crd_a881e85e281f4e3abe2fbf0437a5c159,Aunt Cass,Biggest Fan,normal,2024-11-15,2,True,Sapphire,"HAPPY TO HELP Whenever this character quests, chosen Inventor character gets +1 {L} this turn.",,1.0,3.0,1.0,Common,138,en,"""All right, geniuses, let's feed those hungry brains.""",591989.0
crd_64b2156407ef4b99a1636bf189825eaa,Gadget Hackwrench,Creative Thinker,normal,2024-11-15,3,True,Sapphire,"BRAINSTORM Whenever you play an item, this character gets +1 {L} this turn.",,1.0,4.0,1.0,Common,139,en,"""Golly, a perfect wingnut! There's about a million uses for that!""",588152.0
crd_7394b4b887f3447dae760121d9ddef7b,Gadget Hackwrench,Brilliant Bosun,normal,2024-11-15,6,True,Sapphire,"Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Gadget Hackwrench.)
MECHANICALLY SAVVY While you have 3 or more items in play, you pay 1 {I} less to play Inventor characters.",,3.0,6.0,3.0,Super_rare,140,en,,578189.0
crd_975737e961724e1983ed15fa1f6fbb33,Zipper,Astute Decoy,normal,2024-11-15,3,True,Sapphire,"Ward (Opponents can't choose this character except to challenge.)
RUN INTERFERENCE During your turn, whenever a card is put into your inkwell, another chosen character gains Resist +1 until the start of your next turn. (Damage dealt to them is reduced by 1.)",,2.0,2.0,2.0,Rare,141,en,,588338.0
crd_5fe66ed6c5c842ac9e0ea2eba5ca3a4f,Oswald,The Lucky Rabbit,normal,2024-11-15,2,False,Sapphire,"FAVORABLE CHANCE During your turn, whenever a card is put into your inkwell, you may reveal the top card of your deck. If it’s an item card, you may play that item for free and it enters play exerted. Otherwise, put it on the bottom of your deck.",,2.0,1.0,2.0,Legendary,142,en,,579933.0
crd_aa952f818e964c30b5d4be10e3654474,Yokai,Enigmatic Inventor,normal,2024-11-15,4,True,Sapphire,"TIME TO UPGRADE Whenever this character quests, you may return one of your items to your hand to pay 2 {I} less for the next item you play this turn.",,3.0,3.0,2.0,Uncommon,143,en,,583210.0
crd_b513512cb8c04917ae7d0cbe7e1aa355,Pleakley,Scientific Expert,normal,2024-11-15,3,True,Sapphire,"REPORTING FOR DUTY When you play this character, put chosen character of yours into your inkwell facedown and exerted.",,3.0,4.0,1.0,Uncommon,144,en,"""As the duly appointed representative for the Galactic Council, I volunteer for this assignment!""",588341.0
crd_4aa4ce170d6840e393a1ffd6c44d96ee,Hiro Hamada,Robotics Prodigy,normal,2024-11-15,3,True,Sapphire,SWEET TECH {2} {E} - Search your deck for an item card or a Robot character card and reveal it to all players. Shuffle your deck and put that card on top of it.,,,3.0,1.0,Uncommon,145,en,"""A couple more tweaks and I've just about . . . got it!""",578190.0
crd_e4908765126742488bab30dd0beb2c12,Heihei,Not-So-Tricky Chicken,normal,2024-11-15,2,True,Sapphire,"EAT ANYTHING When you play this character, exert chosen opposing item. It can't ready at the start of its next turn.
OUT TO LUNCH During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",,2.0,2.0,1.0,Uncommon,146,en,,588363.0
crd_6e547f6533974321a1eb89579e98cac0,Sour Bill,Surly Henchman,normal,2024-11-15,3,True,Sapphire,"UNPALATABLE When you play this character, chosen opposing character gets -2 {S} this turn.",,2.0,3.0,2.0,Common,147,en,"""You want to go in there? Fine. If you do, you won't come back out.""",591983.0
crd_cbd38ca5b3b04da382b8aa2b3da66adb,Nick Wilde,Soggy Fox,normal,2024-11-15,1,True,Sapphire,"NICE TO HAVE A PARTNER While you have another character with Support in play, this character gets +2 {S}.",,1.0,2.0,1.0,Common,148,en,"""Glad you could make it.""",579927.0
crd_40ef816e4c7a43cba37bb9f51a586626,Wasabi,Methodical Engineer,normal,2024-11-15,4,True,Sapphire,"BLADES OF FURY When you play this character, you may banish chosen item. Its player gains 1 lore.
QUICK REFLEXES During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",,3.0,3.0,1.0,Uncommon,149,en,,578231.0
crd_48304fa82c024098bf755ea123884358,Nick Wilde,Sly Fox,normal,2024-11-15,3,True,Sapphire,"Shift 1 (You may pay 1 {I} to play this on top of one of your characters named Nick Wilde.)
CAN'T TOUCH ME While you have an item in play, this character can't be challenged.",,1.0,3.0,1.0,Uncommon,150,en,,591133.0
crd_57018dbc35d34f65ab2480f09404907d,Gadget Hackwrench,Perceptive Mouse,normal,2024-11-15,2,True,Sapphire,,,2.0,3.0,1.0,Common,151,en,"""All the clues pointed to an island, but I never thought I'd see it on a map. Golly, this is incredible! I mean, the island actually exists, so it's technically credible—but still! This is amazing!""",585034.0
crd_6e0ebfc57c174717baae1a0ec2a16830,Dr. Delbert Doppler,Fussy Astronomer,normal,2024-11-15,4,True,Sapphire,,,4.0,4.0,1.0,Uncommon,152,en,"""Of course! All of this is perfectly logical. That's why my old star atlases are useless. Here, every star in the sky is different!""",593003.0
crd_3a009848a04944aba8e7402d221c897c,Tadashi Hamada,Baymax Inventor,normal,2024-11-15,6,True,Sapphire,LET'S GET BACK TO WORK This character gets +1 {S} and +1 {W} for each item you have in play.,,3.0,3.0,3.0,Super_rare,153,en,"""I'm not giving up on you. You don't understand this yet, but people need you.""",588327.0
