id,name,version,layout,released_at,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_30df26498319433588a4ee13b1397ea1,Seven Dwarfs' Mine,Secure Fortress,landscape,2024-08-09,2,True,Steel,Location,,"MOUNTAIN DEFENSE During your turn, the first time you move a character here, you may deal 1 damage to chosen character. If the moved character is a Knight, deal 2 damage instead.",[],2.0,,6.0,1.0,Uncommon,['Alexa Rockman'],204,en,,561853,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.3', 'usd_foil': '3.6'}"
crd_74f050d47ef34391ba29b8c521450dac,Prince Naveen,Ukulele Player,normal,2024-08-09,4,False,Amber,Character,"['Storyborn', 'Hero', 'Prince']","Singer 6 (This character counts as cost 6 to sing songs.)
IT'S BEAUTIFUL, NO? When you play this character, you may play a song with cost 6 or less for free.",['Singer'],,3.0,3.0,2.0,Enchanted,['Aisha Durmagambetova'],205,en,,561993,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '132.85'}
crd_6d0b490fddd34aab828b26cb90a827d6,Vanellope von Schweetz,Sugar Rush Princess,normal,2024-08-09,4,True,Amber,Character,"['Floodborn', 'Hero', 'Princess', 'Racer']","Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Vanellope von Schweetz.)
I HEREBY DECREE Whenever you play another Princess character, all opposing characters get -1 {S} until the start of your next turn.",['Shift'],,2.0,4.0,2.0,Enchanted,['Natalie Dombois'],206,en,,561992,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '68.76'}
crd_d7a644695e604c958aee5d0ba8fa8415,Revive,,normal,2024-08-09,5,False,Amber,Action,,Play a character with cost 5 or less from your discard for free.,[],,,,,Enchanted,['Aisha Durmagambetova'],207,en,,561979,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '39.42'}
crd_cb38cec5fa8e49139bb0377111d6d048,Archimedes,Electrified Owl,normal,2024-08-09,5,True,Amethyst,Character,"['Floodborn', 'Ally']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Archimedes.)
Evasive (Only characters with Evasive can challenge this character.)
Challenger +3 (While challenging, this character gets +3 {S}.)","['Challenger', 'Evasive', 'Shift']",,1.0,4.0,2.0,Enchanted,['Andrew Thompson'],208,en,,561977,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '67.39'}
crd_19b1f802f23a4673aac60e04df0fb2ba,Olaf,Happy Passenger,normal,2024-08-09,9,False,Amethyst,Character,"['Storyborn', 'Ally']","CLEAR THE PATH For each exerted character opponents have in play, you pay 1 {I} less to play this character.
Evasive (Only characters with Evasive can challenge this character.)",['Evasive'],,6.0,6.0,3.0,Enchanted,['Alice Pisoni'],209,en,,561994,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '71.91'}
crd_ae57eb31413644379c43ec4208a4023b,Finders Keepers,,normal,2024-08-09,5,True,Amethyst,Action,,Draw 3 cards.,[],,,,,Enchanted,['Rachel Elese'],210,en,,561982,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '87.81'}
crd_8dbe711cfb4541309eb32cf37fe48997,Clarabelle,Light on Her Hooves,normal,2024-08-09,7,True,Emerald,Character,"['Floodborn', 'Ally']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Clarabelle.)
KEEP IN STEP At the end of your turn, if chosen opponent has more cards in their hand than you, you may draw cards until you have the same number.",['Shift'],,5.0,6.0,2.0,Enchanted,['Natalie Dombois'],211,en,,561991,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '128.64'}
crd_e382f2cee40343d7ae3faed897045a66,Scar,Vengeful Lion,normal,2024-08-09,4,True,Emerald,Character,"['Storyborn', 'Villain']","Ward (Opponents can't choose this character except to challenge.)
LIFE'S NOT FAIR, IS IT? Whenever one of your characters challenges a damaged character, you may draw a card.",['Ward'],,4.0,2.0,1.0,Enchanted,['Dominik Mayer'],212,en,,561980,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '101.19'}
crd_f799b47b4b894912a8d83942d0fa4d22,You're Welcome,,normal,2024-08-09,4,True,Emerald,Action,,"(A character with cost 4 or more can {E} to sing this song for free.)
Shuffle chosen character, item, or location into their player's deck. That player draws 2 cards.",[],,,,,Enchanted,['Stefano Zanchi'],213,en,,561983,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '95.95'}
crd_f799b47b4b894912a8d83942d0fa4d22,You're Welcome,,normal,2024-08-09,4,True,Emerald,Song,,"(A character with cost 4 or more can {E} to sing this song for free.)
Shuffle chosen character, item, or location into their player's deck. That player draws 2 cards.",[],,,,,Enchanted,['Stefano Zanchi'],213,en,,561983,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '95.95'}
crd_306fb0ac65b44f289a2cbacac51ba9fe,Donald Duck,Pie Slinger,normal,2024-08-09,5,True,Ruby,Character,"['Floodborn', 'Hero', 'Knight']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Donald Duck.)
HUMBLE PIE When you play this character, if you used Shift to play him, each opponent loses 2 lore.
RAGING DUCK While an opponent has 10 or more lore, this character gets +6 {S}.",['Shift'],,3.0,6.0,1.0,Enchanted,['Gabriel Quinn'],214,en,,559716,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '83.75'}
crd_d08869cde8294b0b9f73d0f7192e2335,Robin Hood,Sharpshooter,normal,2024-08-09,4,False,Ruby,Character,"['Storyborn', 'Hero']","MY GREATEST PERFORMANCE Whenever this character quests, look at the top 4 cards of your deck. You may reveal an action card with cost 6 or less and play it for free. Put the rest in your discard.",[],,1.0,4.0,2.0,Enchanted,['Vanessa Morales'],215,en,,561984,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '116.98'}
crd_4690391667a14f42a7df8ef76771703d,Ratigan's Party,Seedy Back Room,landscape,2024-08-09,2,True,Ruby,Location,,"MISFITS' REVELRY While you have a damaged character here, this location gets +2 {L}.",[],1.0,,7.0,0.0,Enchanted,['Rachel Elese'],216,en,,562000,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '36.98'}
crd_ca78ff510359490a862b871b577a5fec,Mufasa,Ruler of Pride Rock,normal,2024-08-09,8,False,Sapphire,Character,"['Storyborn', 'Mentor', 'King']","A DELICATE BALANCE When you play this character, exert all cards in your inkwell, then return 2 cards at random from your inkwell to your hand.
EVERYTHING THE LIGHT TOUCHES Whenever this character quests, ready all cards in your inkwell.",[],,4.0,9.0,4.0,Enchanted,['Jochem van Gool'],217,en,,562021,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '280.32'}
crd_9c2a04a39aee4b989bf2b1f18bf923ba,King Candy,Sweet Abomination,normal,2024-08-09,5,False,Sapphire,Character,"['Floodborn', 'Villain', 'King', 'Racer']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named King Candy.)
CHANGING THE CODE When you play this character, you may draw 2 cards, then put a card from your hand on the bottom of your deck.",['Shift'],,3.0,3.0,2.0,Enchanted,['Lorenza Pigliamosche'],218,en,,561995,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '48.59'}
crd_ae4635bbf7ef4b4fb6a30c61f633fa0d,Royal Tantrum,,normal,2024-08-09,4,False,Sapphire,Action,,"Banish any number of your items, then draw a card for each item banished this way.",[],,,,,Enchanted,['Jennifer Wu'],219,en,,561976,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '47.23'}
crd_222e3894d8c04d2899b047a97912b5c6,Snow White,Fair-Hearted,normal,2024-08-09,5,False,Steel,Character,"['Dreamborn', 'Hero', 'Princess', 'Knight']",NATURAL LEADER This character gains Resist +1 for each other Knight character you have in play. (Damage dealt to this character is reduced by 1 for each other Knight.),[],,3.0,5.0,3.0,Enchanted,['Otto Schmidt'],220,en,,562007,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '101.65'}
crd_ad336bbf94b74813aa25312a57af4525,Arthur,King Victorious,normal,2024-08-09,7,False,Steel,Character,"['Floodborn', 'Hero', 'King']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Arthur.)
KNIGHTED BY THE KING When you play this character, chosen character gains Challenger +2 and Resist +2 and can challenge ready characters this turn. (They get +2 {S} while challenging. Damage dealt to them is reduced by 2.)",['Shift'],,3.0,6.0,3.0,Enchanted,['Lisa Parfenova'],221,en,,561981,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '71.12'}
crd_c88d044f605440a29cbf41b7cdc7d340,Bad-Anon,Villain Support Center,landscape,2024-08-09,3,True,Steel,Location,,"THERE'S NO ONE I'D RATHER BE THAN ME Villain characters gain “{E}, 3 {I} — Play a character with the same name as this character for free” while here.",[],2.0,,7.0,1.0,Enchanted,['Rachel Elese'],222,en,,561978,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '34.37'}
crd_cbd6fc9596f14329af2f0c237a7be6a2,Half Hexwell Crown,,normal,2024-08-09,6,False,Amethyst,Item,,"AN UNEXPECTED FIND {E}, 2 {I} - Draw a card.
A PERILOUS POWER {E}, 2 {I}, Discard a card - Exert chosen character.",[],,,,,Rare,['Billy Wimblett'],223,en,The broken crown holds dark and mysterious powers.,557538,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}",{'usd_foil': '1.02'}
